index,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Region,Activity Type Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,Price_Category,GEO_Summary
4661,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Thru / Transit,Terminal 4,G,2629,Thru / Transit * 2,5258,2008,October,First class,Domestic
4662,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Deplaned,Terminal 3,G,5719,Deplaned,5719,2008,October,Business,Domestic
4663,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Enplaned,International,G,7392,Enplaned,7392,2008,October,First class,Domestic
4664,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Thru / Transit,International,G,536,Thru / Transit * 2,1072,2008,October,Business,Domestic
4665,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,International,F,14217,Deplaned,14217,2008,October,First class,International
4666,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Enplaned,International,F,15004,Enplaned,15004,2008,October,First class,International
4667,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Deplaned,Terminal 1,G,30997,Deplaned,30997,2008,October,First class,Domestic
4668,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Enplaned,Terminal 4,G,30012,Enplaned,30012,2008,October,First class,Domestic
4669,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Thru / Transit,International,G,436,Thru / Transit * 2,872,2008,October,First class,International
4670,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Mexico,Deplaned,Terminal 4,G,3169,Deplaned,3169,2008,October,First class,Domestic
4671,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Mexico,Enplaned,Terminal 1,G,3401,Enplaned,3401,2008,October,Business,International
4672,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Mexico,Thru / Transit,International,G,81,Thru / Transit * 2,162,2008,October,First class,International
4673,200810,Virgin America,VX,Virgin America,VX,US,Deplaned,Terminal 4,A,81388,Deplaned,81388,2008,October,Economy,International
4674,200810,Virgin America,VX,Virgin America,VX,US,Enplaned,International,A,81414,Enplaned,81414,2008,October,Business,International
4675,200810,Virgin Atlantic,VS,Virgin Atlantic,VS,Europe,Deplaned,Terminal 1,A,9589,Deplaned,9589,2008,October,Business,International
4676,200810,Virgin Atlantic,VS,Virgin Atlantic,VS,Europe,Enplaned,Terminal 4,A,9548,Enplaned,9548,2008,October,First class,International
4677,200811,Aer Lingus,EI,Aer Lingus,EI,Europe,Deplaned,Terminal 3,A,2765,Deplaned,2765,2008,November,First class,Domestic
4678,200811,Aer Lingus,EI,Aer Lingus,EI,Europe,Enplaned,Terminal 3,A,3150,Enplaned,3150,2008,November,First class,Domestic
4679,200811,Air Canada ,AC,Air Canada ,AC,Canada,Deplaned,Terminal 1,E,16897,Deplaned,16897,2008,November,First class,Domestic
4680,200811,Air Canada ,AC,Air Canada ,AC,Canada,Enplaned,International,E,16578,Enplaned,16578,2008,November,First class,Domestic
4681,200811,Air China,CA,Air China,CA,Asia,Deplaned,International,G,5596,Deplaned,5596,2008,November,Business,International
4682,200811,Air China,CA,Air China,CA,Asia,Enplaned,International,G,5003,Enplaned,5003,2008,November,Business,Domestic
4683,200811,Air France,AF,Air France,AF,Europe,Deplaned,Terminal 4,A,6271,Deplaned,6271,2008,November,First class,International
4684,200811,Air France,AF,Air France,AF,Europe,Enplaned,International,A,7401,Enplaned,7401,2008,November,First class,Domestic
4685,200811,Air New Zealand,NZ,Air New Zealand,NZ,Australia / Oceania,Deplaned,Terminal 1,G,5146,Deplaned,5146,2008,November,Business,International
4686,200811,Air New Zealand,NZ,Air New Zealand,NZ,Australia / Oceania,Enplaned,Terminal 2,G,5646,Enplaned,5646,2008,November,Business,International
4687,200811,AirTran Airways,FL,AirTran Airways,FL,US,Deplaned,Terminal 4,B,3387,Deplaned,3387,2008,November,Business,International
4688,200811,AirTran Airways,FL,AirTran Airways,FL,US,Enplaned,Terminal 3,B,3619,Enplaned,3619,2008,November,Business,International
4689,200811,Alaska Airlines,AS,Alaska Airlines,AS,US,Deplaned,Terminal 3,B,39050,Deplaned,39050,2008,November,Business,Domestic
4690,200811,Alaska Airlines,AS,Alaska Airlines,AS,US,Enplaned,International,B,40682,Enplaned,40682,2008,November,First class,Domestic
4691,200811,Alaska Airlines,AS,Alaska Airlines,AS,Mexico,Deplaned,International,A,7956,Deplaned,7956,2008,November,First class,Domestic
4692,200811,Alaska Airlines,AS,Alaska Airlines,AS,Mexico,Enplaned,International,A,7989,Enplaned,7989,2008,November,First class,Domestic
4693,200811,All Nippon Airways,NH,All Nippon Airways,NH,Asia,Deplaned,Terminal 4,G,5055,Deplaned,5055,2008,November,Economy,Domestic
4694,200811,All Nippon Airways,NH,All Nippon Airways,NH,Asia,Enplaned,Terminal 3,G,5497,Enplaned,5497,2008,November,First class,Domestic
4695,200811,Allegiant Air,G4,Allegiant Air,G4,US,Deplaned,Terminal 4,B,1387,Deplaned,1387,2008,November,Economy,International
4696,200811,Allegiant Air,G4,Allegiant Air,G4,US,Enplaned,Terminal 3,B,1361,Enplaned,1361,2008,November,Economy,Domestic
4697,200811,American Airlines,AA,American Airlines,AA,US,Deplaned,International,E,126470,Deplaned,126470,2008,November,Economy,Domestic
4698,200811,American Airlines,AA,American Airlines,AA,US,Enplaned,International,E,130227,Enplaned,130227,2008,November,First class,International
4699,200811,American Eagle Airlines,MQ,American Airlines,AA,US,Deplaned,Terminal 3,E,3827,Deplaned,3827,2008,November,Business,Domestic
4700,200811,American Eagle Airlines,MQ,American Airlines,AA,US,Enplaned,International,E,3871,Enplaned,3871,2008,November,First class,International
4701,200811,Asiana Airlines,OZ,Asiana Airlines,OZ,Asia,Deplaned,International,A,4296,Deplaned,4296,2008,November,Business,Domestic
4702,200811,Asiana Airlines,OZ,Asiana Airlines,OZ,Asia,Enplaned,Terminal 3,A,4448,Enplaned,4448,2008,November,First class,Domestic
4703,200811,British Airways,BA,British Airways,BA,Europe,Deplaned,International,A,13120,Deplaned,13120,2008,November,Business,Domestic
4704,200811,British Airways,BA,British Airways,BA,Europe,Enplaned,International,A,14604,Enplaned,14604,2008,November,First class,International
4705,200811,Cathay Pacific,CX,Cathay Pacific,CX,Asia,Deplaned,Terminal 4,A,17723,Deplaned,17723,2008,November,Economy,International
4706,200811,Cathay Pacific,CX,Cathay Pacific,CX,Asia,Enplaned,Terminal 3,A,19917,Enplaned,19917,2008,November,Business,International
4707,200811,China Airlines,CI,China Airlines,CI,Asia,Deplaned,International,A,7219,Deplaned,7219,2008,November,Business,Domestic
4708,200811,China Airlines,CI,China Airlines,CI,Asia,Enplaned,Terminal 4,A,8656,Enplaned,8656,2008,November,First class,Domestic
4709,200811,Delta Air Lines,DL,Delta Air Lines,DL,US,Deplaned,Terminal 3,C,60788,Deplaned,60788,2008,November,First class,Domestic
4710,200811,Delta Air Lines,DL,Delta Air Lines,DL,US,Enplaned,Terminal 1,C,61858,Enplaned,61858,2008,November,First class,International
4711,200811,EVA Airways,BR,EVA Airways,BR,Asia,Deplaned,Terminal 3,G,10088,Deplaned,10088,2008,November,First class,International
4712,200811,EVA Airways,BR,EVA Airways,BR,Asia,Enplaned,Terminal 2,G,12345,Enplaned,12345,2008,November,Economy,International
4713,200811,Frontier Airlines,F9,Frontier Airlines,F9,US,Deplaned,Terminal 4,C,13115,Deplaned,13115,2008,November,Business,Domestic
4714,200811,Frontier Airlines,F9,Frontier Airlines,F9,US,Enplaned,Terminal 3,C,12571,Enplaned,12571,2008,November,First class,International
4715,200811,Hawaiian Airlines,HA,Hawaiian Airlines,HA,US,Deplaned,Terminal 4,C,6504,Deplaned,6504,2008,November,First class,International
4716,200811,Hawaiian Airlines,HA,Hawaiian Airlines,HA,US,Enplaned,Terminal 3,C,6894,Enplaned,6894,2008,November,Economy,International
4717,200811,Horizon Air ,QX,Alaska Airlines,AS,US,Deplaned,Terminal 4,B,4115,Deplaned,4115,2008,November,First class,Domestic
4718,200811,Horizon Air ,QX,Alaska Airlines,AS,US,Enplaned,Terminal 4,B,4368,Enplaned,4368,2008,November,Business,International
4719,200811,Japan Airlines,JL,Japan Airlines,JL,Asia,Deplaned,Terminal 1,A,5819,Deplaned,5819,2008,November,First class,Domestic
4720,200811,Japan Airlines,JL,Japan Airlines,JL,Asia,Enplaned,International,A,5358,Enplaned,5358,2008,November,First class,International
4721,200811,Jet Airways,9W,Jet Airways,9W,Asia,Deplaned,International,A,5216,Deplaned,5216,2008,November,First class,International
4722,200811,Jet Airways,9W,Jet Airways,9W,Asia,Enplaned,International,A,3958,Enplaned,3958,2008,November,First class,Domestic
4723,200811,JetBlue Airways ,B6,JetBlue Airways ,B6,US,Deplaned,International,A,13432,Deplaned,13432,2008,November,Business,Domestic
4724,200811,JetBlue Airways ,B6,JetBlue Airways ,B6,US,Enplaned,International,A,13243,Enplaned,13243,2008,November,Business,Domestic
4725,200811,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,Europe,Deplaned,Terminal 4,A,7334,Deplaned,7334,2008,November,Business,International
4726,200811,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,Europe,Enplaned,International,A,7590,Enplaned,7590,2008,November,First class,Domestic
4727,200811,Korean Air Lines,KE,Korean Air Lines,KE,Asia,Deplaned,International,A,3756,Deplaned,3756,2008,November,Business,Domestic
4728,200811,Korean Air Lines,KE,Korean Air Lines,KE,Asia,Enplaned,Terminal 4,A,4232,Enplaned,4232,2008,November,First class,Domestic
4729,200811,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Deplaned,International,G,15971,Deplaned,15971,2008,November,Business,International
4730,200811,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Enplaned,Terminal 1,G,16526,Enplaned,16526,2008,November,Business,Domestic
4731,200811,Mexicana Airlines,MX,Mexicana Airlines,MX,Mexico,Deplaned,International,G,7706,Deplaned,7706,2008,November,Economy,International
4732,200811,Mexicana Airlines,MX,Mexicana Airlines,MX,Mexico,Enplaned,International,G,9182,Enplaned,9182,2008,November,Business,International
4733,200811,Midwest Airlines,YX,Midwest Airlines,YX,US,Deplaned,International,E,1538,Deplaned,1538,2008,November,Business,Domestic
4734,200811,Midwest Airlines,YX,Midwest Airlines,YX,US,Enplaned,Terminal 1,E,1739,Enplaned,1739,2008,November,First class,Domestic
4735,200811,Northwest Airlines,NW,Northwest Airlines,NW,US,Deplaned,International,C,41001,Deplaned,41001,2008,November,Business,Domestic
4736,200811,Northwest Airlines,NW,Northwest Airlines,NW,US,Enplaned,Terminal 4,C,42399,Enplaned,42399,2008,November,First class,Domestic
4737,200811,Northwest Airlines,NW,Northwest Airlines,NW,US,Thru / Transit,Terminal 1,C,518,Thru / Transit * 2,1036,2008,November,Economy,Domestic
4738,200811,Northwest Airlines,NW,Northwest Airlines,NW,Asia,Deplaned,Terminal 4,A,6509,Deplaned,6509,2008,November,First class,Domestic
4739,200811,Northwest Airlines,NW,Northwest Airlines,NW,Asia,Enplaned,Terminal 1,A,6962,Enplaned,6962,2008,November,First class,Domestic
4740,200811,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Deplaned,Terminal 2,A,8947,Deplaned,8947,2008,November,Economy,International
4741,200811,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Enplaned,Terminal 3,A,8400,Enplaned,8400,2008,November,First class,International
4742,200811,Qantas Airways,QF,Qantas Airways,QF,Australia / Oceania,Deplaned,Terminal 1,A,5781,Deplaned,5781,2008,November,First class,International
4743,200811,Qantas Airways,QF,Qantas Airways,QF,Australia / Oceania,Enplaned,Terminal 4,A,4833,Enplaned,4833,2008,November,First class,Domestic
4744,200811,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Deplaned,Terminal 3,G,13515,Deplaned,13515,2008,November,First class,International
4745,200811,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Enplaned,Terminal 2,G,14356,Enplaned,14356,2008,November,Business,International
4746,200811,SkyWest Airlines,OO,Delta Air Lines,DL,US,Deplaned,International,C,9205,Deplaned,9205,2008,November,First class,International
4747,200811,SkyWest Airlines,OO,Delta Air Lines,DL,US,Enplaned,International,C,9102,Enplaned,9102,2008,November,First class,Domestic
4748,200811,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,US,Deplaned,International,F,83274,Deplaned,83274,2008,November,First class,International
4749,200811,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,US,Enplaned,International,F,83595,Enplaned,83595,2008,November,First class,Domestic
4750,200811,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,Terminal 2,G,1357,Deplaned,1357,2008,November,Economy,International
4751,200811,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,International,F,8479,Deplaned,8479,2008,November,Business,International
4752,200811,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Canada,Enplaned,International,F,9532,Enplaned,9532,2008,November,Business,International
4753,200811,Southwest Airlines,WN,Southwest Airlines,WN,US,Deplaned,Terminal 4,B,87124,Deplaned,87124,2008,November,Economy,International
4754,200811,Southwest Airlines,WN,Southwest Airlines,WN,US,Enplaned,Terminal 1,B,88503,Enplaned,88503,2008,November,Economy,Domestic
4755,200811,Southwest Airlines,WN,Southwest Airlines,WN,US,Thru / Transit,International,B,10,Thru / Transit * 2,20,2008,November,First class,International
4756,200811,Sun Country Airlines,SY,Sun Country Airlines,SY,US,Deplaned,Terminal 2,B,741,Deplaned,741,2008,November,First class,Domestic
4757,200811,Sun Country Airlines,SY,Sun Country Airlines,SY,US,Enplaned,International,B,660,Enplaned,660,2008,November,Economy,Domestic
4758,200811,TACA,TA,TACA,TA,Central America,Deplaned,Terminal 3,A,3593,Deplaned,3593,2008,November,First class,International
4759,200811,TACA,TA,TACA,TA,Central America,Enplaned,Terminal 4,A,4070,Enplaned,4070,2008,November,Economy,Domestic
4760,200811,US Airways,US ,US Airways,US ,US,Deplaned,Terminal 2,B,66074,Deplaned,66074,2008,November,Economy,International
4761,200811,US Airways,US ,US Airways,US ,US,Enplaned,Terminal 2,B,70503,Enplaned,70503,2008,November,First class,International
4762,200811,United Airlines,UA,United Airlines,UA,US,Deplaned,International,B,49228,Deplaned,49228,2008,November,First class,International
4763,200811,United Airlines,UA,United Airlines,UA,US,Enplaned,Terminal 1,B,51475,Enplaned,51475,2008,November,First class,International
4764,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 2,G,12185,Deplaned,12185,2008,November,First class,Domestic
4765,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,Terminal 4,G,3565,Enplaned,3565,2008,November,Business,Domestic
4766,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 3,E,17296,Deplaned,17296,2008,November,First class,Domestic
4767,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,International,E,17787,Enplaned,17787,2008,November,Business,Domestic
4768,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Thru / Transit,Terminal 3,E,188,Thru / Transit * 2,376,2008,November,Business,Domestic
4769,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 2,F,39407,Deplaned,39407,2008,November,First class,International
4770,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 4,F,289214,Deplaned,289214,2008,November,First class,International
4771,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,Terminal 1,F,39326,Enplaned,39326,2008,November,Business,Domestic
4772,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,International,F,298619,Enplaned,298619,2008,November,Business,International
4773,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Thru / Transit,International,F,3574,Thru / Transit * 2,7148,2008,November,First class,International
4774,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Deplaned,Terminal 1,G,55281,Deplaned,55281,2008,November,Business,International
4775,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Enplaned,International,G,51603,Enplaned,51603,2008,November,First class,Domestic
4776,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Thru / Transit,Terminal 4,G,2170,Thru / Transit * 2,4340,2008,November,Economy,International
4777,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Deplaned,International,G,7124,Deplaned,7124,2008,November,First class,International
4778,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Enplaned,International,G,7432,Enplaned,7432,2008,November,Business,International
4779,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Thru / Transit,International,G,516,Thru / Transit * 2,1032,2008,November,Business,International
4780,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,International,F,9147,Deplaned,9147,2008,November,Business,Domestic
4781,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Enplaned,International,F,9968,Enplaned,9968,2008,November,First class,International
4782,200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Deplaned,Terminal 4,G,20212,Deplaned,20212,2008,November,Business,International
